"informative_0","informative_1","informative_2","informative_3","informative_4","informative_5","informative_6","informative_7","informative_8","informative_9","informative_10","informative_11","informative_12","informative_13","informative_14","informative_15","informative_16","informative_17","informative_18","informative_19","informative_20","informative_21","informative_22","informative_23","informative_24","informative_25","informative_26","informative_27","informative_28","informative_29","noisy_30","noisy_31","noisy_32","noisy_33","noisy_34","noisy_35","noisy_36","noisy_37","noisy_38","noisy_39","noisy_40","noisy_41","noisy_42","noisy_43","noisy_44","noisy_45","noisy_46","noisy_47","noisy_48","noisy_49","noisy_50","noisy_51","noisy_52","noisy_53","noisy_54","noisy_55","noisy_56","noisy_57","noisy_58","noisy_59","noisy_60","noisy_61","noisy_62","noisy_63","noisy_64","noisy_65","noisy_66","noisy_67","noisy_68","noisy_69","noisy_70","noisy_71","noisy_72","noisy_73","noisy_74","noisy_75","noisy_76","noisy_77","noisy_78","noisy_79","noisy_80","noisy_81","noisy_82","noisy_83","noisy_84","noisy_85","noisy_86","noisy_87","noisy_88","noisy_89","noisy_90","noisy_91","noisy_92","noisy_93","noisy_94","noisy_95","noisy_96","noisy_97","noisy_98","noisy_99","class"
-1.2645461831,-2.9978233741,-1.2826125808,-1.7540154118,-1.6472529490,0.5579064657,-2.6541270329,3.2196980752,0.2263520919,3.5794300139,-0.2140815365,-1.4332241725,0.2576636712,2.4773198085,3.3071827094,0.2246560912,-2.2748601335,3.8405769742,2.2365478117,-2.8436932045,-2.1286921457,6.1679485926,-5.3011140197,2.8821390619,-0.9375198093,3.6899598152,-2.7672757090,-0.1295687272,2.1706472373,2.2773854110,-0.2296112364,0.7565206437,-0.8770089900,0.2329149606,-0.0236025048,0.9357584435,1.0321911222,1.5309135014,-0.3877683884,0.2487999431,-1.8885819438,0.8138283125,-0.7788878567,-1.7451632636,-1.0384149155,-0.4986864759,-0.7550565585,-0.1628180239,0.3866423396,-0.9703551473,0.7486480046,-0.3652138727,-1.9874746333,-0.7069952313,-0.5936783604,-1.2333195091,0.7306406260,-1.1652489850,-0.3028851210,1.1099133051,-0.1712200590,0.6825145549,0.6790095460,-0.1910295858,-1.3062516681,-0.8406018845,-0.6208806423,2.1738631321,-0.2797783246,0.4846171535,1.7171296966,-1.6725978807,-0.6706129541,-2.9412329296,1.3957762601,-0.3936941790,1.5163800833,0.2856195470,1.1820722670,1.0115877134,-0.6788558977,2.0481414194,3.0966709537,-0.8527987614,-2.0804782173,-0.2303122743,1.0816987538,-0.7850901774,-0.0940338734,0.7421393511,-1.1907830249,-0.6540286886,0.3455995500,0.3999808055,-0.5449561013,-0.8494073608,0.3810134835,-0.6190054785,-0.7369275134,0.3969028728,2
-0.2367779564,1.4241209746,-1.2862876974,2.2079894546,6.2038311998,-1.8619868270,0.8310636583,4.6082679168,-2.8079149095,-0.9999400322,-4.3128148098,-4.5444073147,2.9708954785,1.0577897557,-2.5061384022,1.3192022322,5.8801959197,1.3820536342,-1.1821356410,1.5893156158,2.4892843185,-2.4166714444,0.9682252620,-2.0084267716,-0.9667198670,3.7656358862,-6.3219794549,-0.9689953342,-2.6557003121,8.1110455313,-0.5767278903,0.2993774132,0.4836160726,-0.5072734119,-0.5853040035,-0.4753453402,0.4303292310,0.1684461195,-0.3379887705,1.6757982678,-0.7836935992,1.5179865495,1.9956361003,0.6384613673,0.7365689279,0.6502940839,-1.2964086203,1.0334009665,-1.5559990814,-0.6837545604,0.1962552905,-0.1454528472,-0.5310643869,0.4374628887,-0.4022737326,0.4853940881,1.0536554865,-1.7006264962,2.1304996931,-1.0615220409,-1.7190948588,-1.0363059905,-0.7470481601,0.4228432238,0.7316187884,-0.2914756595,-1.0192089283,-1.6494618113,0.3726214077,-0.2090347508,-0.0920414370,0.2981415212,-2.1284997323,0.6677662914,-1.5686081063,-0.4947877423,0.2985531363,0.6104846650,-0.2251210791,-0.7105048599,0.1749582932,0.8041888327,0.7012206218,1.4042435785,0.9833009536,2.7854544328,0.4000646110,-0.7088715244,0.1348240875,-1.0286911270,0.1252541617,-0.1230550452,-0.4291742677,0.0567212677,1.1321962070,1.7785453200,0.5554550444,1.5737324143,-1.8249051062,-0.1857511401,2
2.1733033889,0.7565328160,-2.6135828743,-5.9219630752,3.8138918800,-0.3178546260,-0.1259527127,1.2690019826,2.8211985655,1.3148632676,3.9738474648,3.8224470041,1.3308926290,-1.5575161615,4.0612218932,-1.4185038747,2.7264944635,-0.3031044398,-0.7284759650,0.6943755697,0.0608648235,-4.9330932302,4.6457872491,-0.1796057099,3.0716966134,1.5056895670,-0.7515943824,2.6726010265,-0.3941018856,-0.2598107804,0.9554842066,-0.6105063654,-0.5533622637,0.1934648253,1.9098195836,-0.9647734547,-0.3031314063,-1.7846364623,1.8775009926,1.1971135340,0.6336263138,1.5472444929,1.5185703572,-0.4754857399,-1.7096723906,-0.1732208296,1.9076649295,1.7946386097,0.4454169729,-0.9311911410,1.0732321128,0.2861541144,1.0668985183,-0.2240477838,-0.6682065623,-0.5876850726,-1.5568287304,-0.8800073111,0.4737143783,0.8503874245,-1.0218712808,0.9339039525,-1.7684728501,0.0427388796,0.3123058562,-0.3815714577,-0.2235856567,-1.9586505270,0.7239746046,-0.7360665054,-0.2480845771,-0.8979503847,0.3085812328,-1.3403118879,-1.1386975416,-1.0621967525,-0.6760406505,0.5500379325,-1.4425201860,0.7712006732,-0.4081268295,-0.4856125350,-0.5777710914,1.8291025167,1.2583666831,1.8318170276,-0.8346229741,0.3415445205,0.8852080107,-1.0918659349,-0.8809067845,0.3284473913,0.1725372049,0.7412833684,0.1146589108,0.1341595286,-0.0334340557,-0.1345059827,-0.2798072518,0.8301261112,2
2.0524381512,3.4869241229,0.9610133959,-3.0932498957,3.6257646223,2.7680558470,1.1606740702,-1.3304267844,2.7064659353,0.1892945912,5.2172990992,-1.8139210903,2.2246745207,2.2744857756,0.3392227242,3.2159098765,2.5757832528,-0.0647127755,-0.0662978437,4.0089970333,0.6783256534,-4.5675406227,5.1798979596,1.5756203872,4.0965323462,1.9912412505,-4.3429221749,-0.1058321051,-1.0829801107,2.5057098786,0.2093315231,-0.0941280622,1.4142005806,-0.8149351597,0.0066834332,-0.8999339937,-1.0451555085,-0.8362859416,-0.0343690549,0.4574649350,0.3998818950,0.6680904031,1.3615952677,-0.3102934825,0.0416323559,1.6721484356,0.2841046539,-0.9376695281,-0.6022346531,-0.4183511829,0.0471600588,-0.8069787506,0.3647036582,1.2614752936,1.4097095317,0.0854029825,-0.2261147727,0.3560902743,1.3120114791,-1.5898609982,-0.4179269325,1.4743751860,1.8188015740,0.5232606983,1.1524804792,-0.0836484608,-0.9507188890,2.1943903200,1.2185249175,0.0334371134,0.2641621682,-0.9177319985,0.8090299304,0.0175177642,0.8173124404,-0.7354376625,-1.6623541042,0.8303277881,-1.6381076952,-0.9037420322,-0.2755421389,-1.3888392658,-0.5895231388,-0.5913773701,-0.1044479003,-0.1297839699,0.0388054900,0.8154804730,-0.0558120987,0.3712147843,0.8425327025,0.2277188246,-1.4659119829,-2.2512559142,2.2530466157,-0.4318048347,-0.6191006572,0.1707435558,-0.5591312140,0.4393215053,2
-0.0278006469,-0.4621557884,2.5956971392,0.8589452499,5.4685394541,4.5163015796,1.4900208831,5.9726991226,2.4411684267,-2.6147004973,-0.1276090173,-1.0888504762,2.2593035585,-6.4017096003,-2.7428710763,0.2931507786,4.1940267001,-1.6341217905,-2.2513424963,4.2772055857,9.0036015868,-5.5988771650,-0.9843933136,-2.1078114412,-1.9659683390,1.9922206576,-4.3304988286,-0.2537313295,-1.4421308955,-1.1113090991,0.3571577633,-0.5664033990,-0.8547726386,-0.4864019413,-1.5971950326,-0.1221704466,-0.8494960638,0.6765242191,2.4487309789,1.1685395092,0.5305202255,0.5263210663,0.6615057697,1.0775284101,-0.6433728791,-0.2399879909,-0.4349615025,1.8474660088,0.9457875273,0.1619278701,0.7722537984,1.1974536715,-0.9897261086,-0.9016376897,1.6512841518,-0.3295694486,-0.9073335729,-0.2810246002,0.1047656009,1.1295936814,-1.6610232417,-2.0051547081,1.4999901104,1.1844856922,0.3411995710,-0.3860438587,2.5703088546,-0.5899486164,0.2131156001,-0.8429819971,-0.2267476206,-0.9161930330,-0.2041979601,0.2001602321,-0.7379339642,-1.0966909211,1.4334052785,-1.3454684006,-1.0006034322,-0.6888372711,0.4888719515,-0.1858331362,0.5135990894,-1.1893653205,-2.1842754793,0.2990556397,0.8660133726,-0.2023263904,1.8104623053,0.1238210808,1.5935435539,-0.8844988446,1.7640145814,0.5551650872,1.0421100589,0.7488574588,-0.9939618080,1.3401909833,-0.0184515327,0.7967050110,2
0.6477483667,2.3691221894,2.5388906512,1.0581618453,1.9741960972,0.3864918201,0.8136461772,-1.9528335820,-0.8674547405,-1.7601659424,-4.1084307585,-3.6497707269,3.2169042599,1.2072405642,1.7402103973,2.8031623097,-0.1124299097,-2.3982407981,2.7588722284,4.0647236661,0.4943378820,-3.9797794769,0.1841920439,0.3405713790,-1.2437439743,2.7042361164,0.1562308378,-1.1091148836,-0.8654077322,-0.9800855729,0.2414539006,0.2626244304,-1.7394962558,0.4305818074,-0.3116015654,-1.1428541554,-1.6533372278,-0.2194205422,0.7342869082,0.6243339316,-1.4927165452,-1.3532384313,-1.3196400817,0.2326670248,-0.8726810749,-1.0752135717,1.4116310581,-0.6765960284,1.2743528731,0.0077755220,-0.7996374003,-0.7072919231,0.4758943941,0.0088033452,-1.3642318230,-1.4621768689,1.5642965922,-0.8445916432,0.3958438898,0.9389441881,-0.5863530037,1.2973228265,0.1918314397,-0.0460778087,1.0305627818,0.1241891386,1.3677544029,-0.0220111415,-0.8425245963,-0.4161387886,-0.0228739424,3.0988133540,-0.3080139373,-0.1371936038,0.9465450297,0.2871586357,0.1995877207,0.2730907715,0.7925010039,0.1743472876,0.5411088551,-1.1497567591,0.4780763761,-0.5609898950,-1.1787307741,0.3743830618,0.2939630582,1.2676482809,0.6989342306,-1.5150919414,1.1447425513,0.1813182961,-1.4080581804,0.4919691598,1.5162360500,0.5568101734,-0.3971229608,-0.3545113793,-0.1316139700,-0.1864343998,2
-2.7956430126,-5.8445230527,-1.3999318863,-2.1095858548,-3.0794445335,-2.5062988004,6.9530225009,0.1725569869,-8.4188989259,4.4253093796,-1.4899953430,2.4638179018,1.2469278393,0.9970257859,2.2577039079,2.8349340111,5.6661010682,2.0854506643,2.9606000903,1.9109561001,0.4594341034,-0.6088506602,-4.2106193729,1.1805386765,-3.3098451828,-1.1455773353,-1.3962199914,2.3650793595,2.5883754338,0.6796060873,0.3531053336,0.8929384415,0.1298604210,-1.2206610602,0.3884197325,-0.7892453695,-1.1340008263,0.9311766021,-0.3992573426,0.4873864707,-1.1680102678,0.3627637007,1.3067696271,0.3560838341,0.6761458989,-1.0888265945,-1.4182792043,1.1418182345,-0.9323336268,1.4776998500,-0.1924333146,-1.0609999062,-1.5946928156,0.4351997432,0.5348360337,1.8661986324,-0.1307838091,-1.9560267109,1.3074034953,-2.0836116649,-2.3359641616,-0.2215986665,-0.0354222889,0.6421077229,-0.6132502931,-0.6285192218,-1.5818666883,2.9973681794,-0.7319981388,1.0215248367,-0.7918506380,-0.7957969132,-1.1532768500,-0.1516126070,-1.2811812314,0.4970959011,1.7085805163,-0.3557209048,0.2023269684,-0.0631339802,-3.3325003155,0.4695965280,0.0619285856,-0.2576792049,-0.0415842156,-0.0809486792,-0.4173351906,0.5107931491,1.8684821706,1.1275338299,-0.1199884737,-0.2578001083,0.6096455555,0.7794080225,-0.1586758140,-0.3370090990,0.1231635102,1.1120467592,-1.0452396255,-1.1048525579,2
4.9412612442,-1.7411339539,-0.9191907960,-0.9329912822,-1.9709158945,-2.0093421937,4.9169513494,0.5214936219,-3.5219793451,-0.6085192962,0.1676887576,-3.8118128195,-2.4393831390,-0.2953344884,-3.3256880154,-0.5282200522,-1.1196793301,-0.6926686110,3.5497941354,-2.9944329363,5.1250931342,-1.9212856012,1.7180924040,2.4308210994,4.0836370860,5.1403255144,-4.6113787402,1.3900734656,0.5411108757,-1.8556923523,-0.7158176604,0.1836007794,0.7689525510,-0.1658291152,-1.7736786601,1.7146966359,0.1418485877,0.6321596093,0.9557521245,-0.3668416698,0.3753891166,0.1748437858,-0.0227335687,-1.6205674122,0.1389187822,-0.3185257969,0.6796712455,0.3797282714,-0.1513975815,0.2116647369,0.5312669282,1.4219913350,-0.1440837695,0.1975845840,-0.5501168937,0.9480803530,1.5020436219,-1.0250350415,0.5737479087,0.2492536393,0.0530753878,0.5842235474,1.6168753147,-0.4378151009,0.1033118697,0.4222169947,0.9700891737,1.8512259427,0.2285628770,-1.2804256886,-1.7469127094,0.8090135375,-0.2233092303,1.2027356007,-0.6854147003,-0.6395101492,-1.3285679681,-0.8464993732,0.6530799403,-0.3334234923,0.3572749782,-0.2514116544,1.9280875451,1.2432465235,-1.2891163181,-1.0461009211,-0.1134635178,0.7746226062,0.1101627103,0.5258467820,-0.6383140496,-0.9156498597,0.3220284012,0.8544780677,0.5335610088,-0.2109075037,0.0578444484,-0.6885889705,-0.7092190625,-0.3147968519,2
-3.8374158732,0.5092653786,0.9808887695,6.2826244449,3.3372458505,0.5472935245,-1.3029913101,1.9360640334,-4.3756549380,5.7887818994,-8.3966950790,1.1152353189,5.1371948565,-6.8092592243,2.6751700682,0.7648370677,0.5961344848,2.8159114521,7.0888227711,2.1448026401,4.5224608550,-1.0498216219,1.6751432471,-6.0685489505,-3.4436126340,1.4051167176,-4.7714484282,-0.3729939590,1.0276401845,2.2083515838,-1.2380950332,1.2665026308,-1.8545746334,-0.2874056464,0.4316607447,-0.3928361154,-0.2078655639,0.6229425874,-0.9741024909,-1.3389193118,0.8283866851,0.9810007749,1.4189054256,0.0221480300,-0.2657101755,-0.2287698972,-2.6487839370,1.3583992650,-0.1640280712,0.1013340673,-0.7389298897,-1.9045177650,-1.0373262011,1.1061310270,-0.9225423789,-0.6788154346,-1.4099309965,-0.8303758195,1.4652556768,-0.4704240145,0.0282664194,0.5602446130,0.4538715032,-0.2501590553,0.4663602944,-2.9203022906,0.4569441289,-1.8610275335,0.1188442433,0.1472473394,-1.2411052792,-2.0368374943,-0.3098079716,0.7866426198,-0.8929204065,-0.1996322419,0.8020478415,-1.1714107280,0.4471979626,-0.4005804068,-0.9107540326,-0.2821334849,0.5780409082,1.4852136544,-0.5118167129,-2.0905449941,1.9589678444,-1.6689017829,-3.0551222251,0.1386126246,-1.1462403915,-0.2310913939,-0.7892766589,-0.8617949941,0.8222723961,-1.4301345797,0.5332741442,1.1019032589,-0.0608625622,0.8671476533,2
1.2322835610,-0.7291127978,-1.4491774125,-3.0861279298,-1.6215304024,7.2699598244,3.5020259979,3.6438221703,-0.0533138093,2.9805847983,-0.6599017348,1.6854862130,-1.7164838318,-2.7744217905,3.2045231131,2.9029523696,1.3120591520,1.4014782230,-0.7680772906,-3.1079863490,3.2858549368,5.1622564389,-2.7218393285,3.1124265672,-1.2780209616,-6.3379063159,0.7691364866,-0.9720436837,2.8388848265,1.5407977406,0.1465210067,0.4008346719,0.1891011974,0.8779639875,0.7522485940,-2.5652590176,-0.3018106622,-0.8270575485,0.7417174660,0.7163479116,0.1116724329,-0.6850133237,0.4128670300,0.9985661180,0.0225611847,-1.0941708417,0.4862307423,0.3890997108,-0.4334511489,1.2612200810,-0.3126673650,0.4732890780,-1.3490531985,1.3373344176,0.0130503651,-0.2389149340,0.4152509479,0.2341440595,1.5479824820,-1.4027417595,-1.1892304027,-0.9104076419,-0.7471258958,0.0638898768,-0.8450292743,0.0114421433,-0.8862812349,-0.2445714981,-0.0703320515,0.1708936004,-0.5878180637,0.9563547169,-0.2358609698,1.0087412191,0.9660866737,1.5796992886,-1.0473417487,-0.7872844206,0.0671689607,0.2301476635,-2.2826222266,-1.9300227886,0.3099449527,0.8049485780,1.2517358831,0.4710088671,0.0932531189,0.6432081539,0.9103689612,0.2855213187,0.8036705723,-0.0351752697,-1.6859350023,-0.0344666110,-0.4629628985,-1.4144271822,0.3441256975,-0.4922319588,0.6112928349,-0.2591696585,2
-4.7415040960,0.7555294725,-1.3229410786,1.8598213238,-3.2817074617,-6.0650077809,3.0765708046,-5.0415247002,-3.5525620965,5.9899928931,-1.9036686757,-3.8579104931,1.3994368102,-0.4701052197,3.9030329883,-1.8862469940,-2.1084742622,1.4830453879,3.6489113432,-4.3660077293,-3.8666117855,1.4983585467,3.6696140374,-3.5527186595,-8.3696491865,0.7524642123,-6.5737126846,-2.9937320793,2.3639809508,1.8858461036,-0.8952979272,0.3293591505,-0.0055311912,-1.2256219339,1.6938311603,2.1036777752,-0.1850013565,1.7919543283,1.4404345193,-0.3332799899,0.4855303536,-0.7597457763,1.4149515437,1.3184370920,-1.6473906149,0.7469800740,-0.1607654763,0.5010070200,-0.5904681486,0.7671805569,-0.9043210926,-1.0443705991,0.1707735914,1.3455417992,-0.7489296082,-0.4427559086,-2.0347025653,0.7626666288,-0.6845763679,-0.2509941904,0.5638667353,1.2534107546,1.1794377594,0.6079349443,0.1771769037,-0.6247228047,-1.5374082733,0.2856168018,1.5348225323,0.7350378427,-0.4667793525,-0.9617113369,-1.3179769870,-0.9440397153,-0.6707395671,-0.5764321125,-1.2659443599,-0.4646534266,-1.9861354970,-0.5710169773,0.2751447741,0.9306578815,0.6262229292,0.3705023833,0.1067455451,-1.7995818243,-0.4253960059,0.6724980833,1.1221482312,-1.0341349224,0.0370761142,0.0357582890,0.2200639729,0.8614290249,-0.9820027474,-0.5189244544,0.1119254087,-0.2802140014,-0.3702983956,1.0426143321,2
2.5960826430,-0.3670879004,4.3528592725,-3.7702876924,6.4932149893,6.4394089859,1.3447783495,2.0385808858,-1.2130369288,-2.4872144150,-6.8080550269,-8.4993704522,4.3737780434,2.9950074296,-2.5716356422,-3.4896549639,0.6682393054,-5.9112503801,3.5645552082,-0.0692708109,0.5711095900,0.8009595159,-3.7194283204,0.4855932619,-3.0198851351,3.1175145787,1.4607717508,-6.9599706717,-5.8102382857,-0.3212952734,1.3846488715,0.1373485163,2.0690157959,-0.1323625405,-0.3160580744,-1.3176960227,-0.2552072636,0.0307328347,-1.1692588862,0.2262487059,1.9642517113,-0.4395840883,0.2627894394,-0.7283207714,2.2070795976,0.0769092002,-0.8878980278,0.2264162052,0.2955641262,0.7701559359,0.9204393080,-0.6363489289,-0.9057059181,-1.7620417378,2.1351808336,2.3642993693,1.4463987271,0.6590645291,-0.4741686905,0.8998240711,0.2732786721,-0.2991767083,0.0892809688,0.3736352960,0.6042041197,-0.3584213338,0.3598361635,0.9623723809,-0.6305593591,0.9173631435,0.0527826674,0.1210947018,1.4030215526,0.1251792283,0.0477463820,-0.0692879560,-0.6650808054,1.4274700135,2.0039375491,1.1322648212,-0.2812254306,-0.1301138306,-0.1762155723,1.1154089250,-0.9907177592,0.0478698040,-0.9030842687,-0.6784103514,-0.6909145858,-1.2209001464,-0.8817959968,-0.8240879250,-1.1939923142,0.8338235887,-0.1471651513,0.2217182412,0.4095340155,-0.2676858534,-0.9710068548,-0.9623965954,2
-2.9892319976,6.7754079654,9.8986814906,3.1456437907,0.8447603157,-4.8250037984,0.0215320239,-0.0304061943,2.1319118859,-2.3741820261,2.2126860128,-2.0472405485,0.6632590665,6.7012811963,0.4127794428,12.4952388099,8.8100224964,-1.8551834134,-4.6885897674,1.4211573467,3.9722512981,-6.6663519877,3.3897111419,-1.1951473437,4.3232933611,0.4115106148,1.0517387035,3.1041019264,-2.7313932219,4.3941815658,0.4131473947,-1.7008395256,0.3043038129,-1.1541894547,-0.6247899934,-0.7157792890,0.8168747082,0.8104547704,0.3705297338,-0.3370851024,-0.3132407000,-1.3115425545,-0.5022449785,-0.9037542613,0.4437207451,-0.4444554520,-0.5522250227,0.0942832267,0.3551156054,-1.2721537050,-0.8333195231,-0.5061385107,-0.3006151276,-1.9412826418,1.0697175498,-0.9681610805,-1.4776146848,0.2495990276,-0.5792956777,1.0186659355,-0.6747628407,0.0226481624,-1.0417172863,0.1458773571,0.3965359639,-0.5413022851,-0.8672941214,0.0496232345,-0.2754835087,-0.1919309874,0.0985943138,1.0726197769,0.6082391481,0.6979596290,-0.2710256943,-0.4607347443,-0.8066373081,-0.7055001396,-0.4105069306,0.4377484045,0.2867240214,-0.9267712648,0.6169528964,-1.5010118350,0.0898297611,0.1590699677,-3.1409660636,-0.3374998429,0.2111699921,-0.5945037590,-0.5372401674,0.9913203522,-0.2045203307,0.7876016426,1.3207903729,-0.3315503901,1.5326817808,-0.7800261873,-0.1438112242,-1.8186117925,2
-5.1422832558,-1.0116329114,-4.6568167788,0.4320641354,-1.0145173259,-2.7467809057,-0.5705527143,4.4535447513,-1.5176694824,6.5532691597,0.6443721669,1.4320659363,0.8467055829,-7.0826361455,2.9277439297,-6.9485456864,-0.6716303681,-0.7350568509,4.8583485259,-3.1416937014,1.8710770597,3.3605068843,2.5375846955,-5.3614704795,-0.9248701129,0.6983760393,0.2985157234,-4.7870779374,-2.1197062970,-1.9000154240,-0.1083922024,-0.6881149818,1.4839993130,0.2962130635,0.1274472327,-0.6897643086,1.0096092794,-1.0299182991,-0.4133572008,0.6834083389,0.3418623887,0.0216179442,-1.0473897054,0.2294046389,-0.3479316533,1.1468143708,0.2251299073,0.0418327140,0.3912841034,0.7753558601,-0.8880666809,0.5732134532,0.7294239191,-1.4359127742,0.5146317854,0.5796110703,0.5239109234,1.5068641292,1.5468629067,-0.2898629998,0.7068317547,-1.4712314458,1.9158930212,-0.8561129059,-0.6267656183,-0.2303196539,0.9562423164,-0.1945650278,-0.1172267241,-0.7030486739,0.4591878388,-0.0717325651,-0.1077617375,1.5002545478,0.5595026512,0.0774445380,0.2199195124,1.5370103049,0.5182706133,-0.7360542808,-1.1338175130,0.3954622745,-1.5785312677,0.1695791765,-2.1527071826,-0.3841896198,-1.1232520559,-0.4175824655,-0.9124714782,0.3130477582,-0.0201495929,0.0441086999,-2.1950051744,0.4759051919,-0.4938172201,0.7549676599,0.3276812280,-0.2085864619,0.9316820086,-0.8601782483,2
-0.9827385498,0.6460393202,1.5891008612,-2.0818301965,4.4016189659,-0.6589210079,-1.2673752694,2.4615774173,-1.1598489992,-0.4511575633,-0.2884914306,-0.0996985683,5.2664910956,-2.7642238124,-2.9489659976,-0.8065266252,-1.1909010652,-4.2020626521,5.0753356958,-5.3881359767,3.0059791653,-1.9871706053,2.0625433262,1.4836890583,4.8626494082,7.8672246642,0.0704874320,-2.6913325888,-7.3353383558,1.5521041598,-0.2923981543,-0.4723755379,-0.3667663513,0.3199612699,-0.1999010593,1.5011430184,0.3594183314,1.9559410476,1.0683066412,0.7638626910,-0.3087025165,-2.2688331756,0.9051646196,1.3604964837,0.4610495704,1.4586067483,0.1022969675,1.2497918725,-0.8116792287,0.0742447793,0.0789222325,0.2997970774,0.1395683595,0.1122699997,-0.8384152645,-1.7974850639,-0.4556517042,-0.3616990769,0.7003536722,1.4188690190,-0.8570118503,0.1240609745,-0.4002875170,-0.0275797361,-0.8516924888,-0.2228201196,-0.0091064153,-0.7040669801,-1.0654538797,-0.9652048884,1.7441622221,0.4415365959,-1.7493760965,-0.4653031479,1.2753176273,0.6492247289,-1.4219488411,1.6254885607,1.5319187618,0.1420681057,0.5953525702,-0.3775964911,0.0502561915,0.0671445994,0.9709486161,-0.3756603667,0.3165247810,0.9874765632,-0.6922033765,-1.3763460689,-0.4875181781,-0.8388565294,-0.2410127768,0.5106402596,-0.2090044227,-0.5176777803,0.8751619751,-0.1951221798,0.9426943689,-0.7004870138,2
-5.3506651735,6.7570436361,3.0944294117,5.8609945772,-0.6193797353,-1.4784058380,0.1986475121,-3.5040726480,-3.8627587071,2.0529271861,-8.4880857146,1.4933949479,-3.7090910151,1.4114089655,5.4513259499,0.0644011125,2.7481324237,-2.3874400287,-1.6152995692,-7.5292424621,-2.9183345124,0.9848455107,9.3741467469,-2.1765119359,-3.2621537697,3.0786323416,-1.5875841345,-4.5671406439,-3.9761078664,-6.9349284690,2.1702739722,0.8584227540,-0.7629468683,-0.4545187526,-0.8363386854,-0.6741717216,0.3057110534,-0.6355927781,0.6143765331,-1.2118168729,0.9862758706,0.8418723099,-2.1765558630,-1.1274366391,-0.4491817583,0.5576280260,0.0796951193,0.3320491971,0.7147254245,1.5662267447,-1.1189440048,0.9921396781,0.3868554440,0.9068957915,0.5954798147,1.5338023485,-0.1246683103,1.3374302539,-0.1196597108,0.0372160004,-0.8431200250,-0.1321320472,-0.7630407503,-0.3406348004,-0.2875373798,0.5412970638,-1.6308304763,-0.8752307873,0.9553388961,1.4882267041,-1.3523858090,0.2860913936,0.4421153158,-0.0591614151,0.9248539312,0.9085978963,2.3994946724,-0.7949952607,1.2966790005,-0.6594139460,-0.1953070158,0.7337306335,-0.5820697534,1.1969334141,-0.9014944942,-0.0598926569,-0.2064732917,1.5943058978,1.4152272117,0.7154738912,-0.4567312180,-0.1614084861,1.3528535544,-0.5573395674,-2.7717324323,-0.2354227035,0.1440450629,0.1194208345,0.6785164226,0.1400678963,2
4.7566408838,-1.5960781212,-2.1313165296,-5.6330960811,6.0256274740,4.5050725599,6.2655452737,-1.4002742672,-1.3828130314,1.4203376656,2.5444513119,-7.0086020112,4.5482880280,2.5761532260,0.9377331432,0.5439722076,-2.9036056722,1.4722679405,4.7142541850,2.4050696254,1.9008618827,-1.3473858565,2.1900252362,3.3389652589,-4.3492698334,7.0163104059,-2.6511564328,-3.7358573386,-1.4564878829,2.0198030233,0.4490339075,-0.8593359326,-0.0741215994,0.0878975478,0.4277621257,0.0851521807,0.1708866859,-1.0384213008,0.4103092899,1.4644441470,-0.4985746847,-0.6179111696,2.6820699084,0.4048714652,-0.5072806752,0.4187563970,-0.0693638203,0.4991955920,-0.3003558553,1.8461257955,-0.5738546566,-0.1826967383,0.1991242396,1.3008539124,-0.7085939193,-0.6284162720,-1.1283308679,0.0800763449,0.1087757665,-0.4921589531,-0.2075686779,1.4531073470,-2.0249252449,0.4546400806,0.5448372240,0.6026058582,0.2300476285,1.3512872239,-1.1202904712,1.0779953566,-0.0112490766,-0.0683603633,0.4266575591,0.4868489583,-0.6320046002,-2.3357414510,-1.5549367616,1.3075899373,1.0828663889,0.3927883616,1.7545390361,1.9510891034,0.9075009957,-0.2451437758,1.8678208563,-0.0962757197,-1.5251532948,-0.3945398371,-0.4207360445,0.2841042778,0.5798359160,0.2615279962,-0.6347195344,-0.3520282113,0.7235300239,-0.1616351344,1.8332899953,-1.0540304659,-1.0898127479,-0.6357110403,2
